file,psnr,ssim,lpips
002308.npy,22.634635375483484,0.723002203778034,0.14483201503753662
002419.npy,27.163377681254175,0.6844739651640309,0.1639482080936432
002435.npy,24.218644281452523,0.47035494213153983,0.15836520493030548
002478.npy,26.212397877149222,0.6850022012927728,0.12986794114112854
002575.npy,23.83938693005849,0.43358676871400603,0.20864322781562805
002603.npy,22.21246434263325,0.6698900509673879,0.21504193544387817
002673.npy,22.892205013629386,0.3624009682195643,0.15446794033050537
003220.npy,20.01181026779362,0.48406518700192497,0.2299535721540451
003528.npy,21.18213336740604,0.34506983921165346,0.24083614349365234
003597.npy,25.57638618201313,0.7535179931800291,0.1552497148513794
003739.npy,22.25160279620214,0.6335975718700886,0.16915801167488098
003879.npy,22.61222796395209,0.501971076623261,0.22841666638851166
004020.npy,21.864895407022903,0.6200454819077054,0.20477300882339478
004413.npy,24.235062308446643,0.7127122066177036,0.16664960980415344
004684.npy,21.79338482064027,0.5182402400446181,0.23250354826450348
000156.npy,24.578159155676577,0.7409165132215936,0.09435747563838959
000198.npy,27.143617904407094,0.7476856634497308,0.15428526699543
000508.npy,22.419844262242968,0.689467396287458,0.11809934675693512
000670.npy,22.991398725916635,0.8059874805454388,0.11119724065065384
000711.npy,21.642056421496495,0.6016059986388654,0.15274134278297424
000803.npy,25.506356640034372,0.766838433758853,0.09915107488632202
000920.npy,24.26293878153293,0.8537397522109877,0.08268436789512634
000991.npy,23.733511931530447,0.7612722956653689,0.1255960762500763
001035.npy,24.631755337188707,0.7701743591724504,0.07734188437461853
001054.npy,24.381429855948866,0.7270866506372129,0.13487398624420166
001239.npy,23.409099395980636,0.4181152165169148,0.19521519541740417
001356.npy,20.52989929980441,0.5356079091507587,0.20847836136817932
001447.npy,25.680353954028597,0.41998975135138444,0.15207964181900024
001461.npy,25.286006161583895,0.6623219643985377,0.12498220801353455
001959.npy,26.9906751399505,0.7191392143932208,0.13306540250778198
002040.npy,26.24213783131882,0.5180317937732134,0.21294796466827393
002282.npy,26.800318824808965,0.7848057423770428,0.08855379372835159
002434.npy,23.838740258647707,0.5473978556319159,0.16980338096618652
002621.npy,22.77439023478699,0.7646594311475213,0.08864791691303253
002745.npy,25.307795640968106,0.6155065137534009,0.07335412502288818
002769.npy,23.38731269050035,0.5183723772481869,0.13797056674957275
002771.npy,23.93925399169392,0.5612896827325579,0.13594578206539154
002778.npy,25.65840553306638,0.6640431130590462,0.09400492161512375
002800.npy,22.641129736419003,0.5332798680984201,0.14496925473213196
002855.npy,23.569985570283293,0.3980185702122969,0.21143147349357605
002858.npy,27.203009672527543,0.455865929549057,0.24138090014457703
003031.npy,24.382706963059654,0.6388560432164174,0.17508789896965027
003092.npy,22.487422117015736,0.6382709213126662,0.1672447919845581
003226.npy,22.18586887290605,0.5818340574246598,0.2207476794719696
003426.npy,22.7776257085246,0.3551800140362063,0.16757580637931824
003459.npy,24.251820885549343,0.7676171743270966,0.10537375509738922
003517.npy,30.71740919855021,0.8408753528589308,0.13153661787509918
003558.npy,25.585830986349507,0.560419558025574,0.14693251252174377
003568.npy,25.150617170318007,0.8144722294715454,0.11100485920906067
003711.npy,24.482235345672944,0.7987027477455022,0.14222630858421326
003712.npy,22.475437088529024,0.7538084731756891,0.1629241406917572
003780.npy,27.02351372663577,0.7268484181955531,0.14699524641036987
003820.npy,21.81791033209604,0.7691070842645075,0.1505531668663025
003830.npy,24.261456951223607,0.6194866872480819,0.12122058868408203
003926.npy,25.52867082747596,0.7795484060765709,0.20644980669021606
003987.npy,21.262720476813207,0.7252600948621016,0.15036392211914062
003989.npy,22.169443258172905,0.7320399872545004,0.13588710129261017
004018.npy,25.77665925701577,0.7599478508161246,0.08251689374446869
004024.npy,22.820842951726362,0.6583050676495547,0.15596680343151093
004143.npy,22.007834328753695,0.4793742196311547,0.2031795084476471
004152.npy,21.163360934285535,0.4432393981128888,0.24676905572414398
004158.npy,25.017207867080167,0.8111468657572679,0.12914861738681793
004213.npy,23.612245885212534,0.7564395795860337,0.15233735740184784
004319.npy,27.410598375812967,0.7997310603876904,0.11710759997367859
004408.npy,25.393101388910967,0.8021453687149854,0.08146347105503082
